"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2012-2013","S.J",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2012-2013","WPG",4,2.77,0,0,NA,NA,NA,NA,NA,NA,0
"ANDERS.LINDBACK","2012-2013","T.B",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2012-2013","BOS",9,0.67,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2012-2013","S.J",20,1.42,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.BISHOP","2012-2013","OTT/T.B",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.SCRIVENS","2012-2013","TOR",10,0.37,0,0,NA,NA,NA,NA,NA,NA,0
"BRADEN.HOLTBY","2012-2013","WSH",17,3.7,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.BOUCHER","2012-2013","PHI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.ELLIOTT","2012-2013","STL",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.WARD","2012-2013","CAR",11,0.95,0,0,NA,NA,NA,NA,NA,NA,0
"CAREY.PRICE","2012-2013","MTL",18,3.38,0,0,NA,NA,NA,NA,NA,NA,0
"CARTER.HUTTON","2012-2013","CHI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CEDRICK.DESJARDINS","2012-2013","T.B",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"CHAD.JOHNSON","2012-2013","ARI",1,0.02,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2012-2013","NSH",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2012-2013","CHI",17,2.53,0,0,NA,NA,NA,NA,NA,NA,0
"CORY.SCHNEIDER","2012-2013","VAN",14,1.23,0,0,NA,NA,NA,NA,NA,NA,0
"CRAIG.ANDERSON","2012-2013","OTT",10,2.4,0,0,NA,NA,NA,NA,NA,NA,0
"CRISTOPHER.NILSTORP","2012-2013","DAL",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"DAN.ELLIS","2012-2013","CAR",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"DANIEL.TAYLOR","2012-2013","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
